REPORTING YEAR,PRIMARY NAICS CODE,DISPOSAL ACTIVITY,UNIT OF MEASURE,TRI_CHEM_ID,TRIFID,FLOW
2004,326199,Other disposal,kg,100425.0,56243PRCSNHWY12,0.226796
2004,336612,Other disposal,kg,100425.0,56243PRCSNHWY12,0.226796
2004,326199,Other disposal,kg,100425.0,60123SBRBN340RE,0.226796
2004,336612,Other disposal,kg,100425.0,60123SBRBN340RE,0.226796
2004,326199,Other disposal,kg,100425.0,64801BLFBR3400W,0.226796
2004,336612,Other disposal,kg,100425.0,64801BLFBR3400W,0.226796
2004,326199,Other disposal,kg,100425.0,79714LVRNCHIGHW,0.226796
2004,336612,Other disposal,kg,100425.0,79714LVRNCHIGHW,0.226796
2004,326199,Other disposal,kg,100425.0,99212MLCHRE6017,0.226796
2004,336612,Other disposal,kg,100425.0,99212MLCHRE6017,0.226796
2004,326199,Other landfills,kg,101144.0,45231PRKWY10293,0.226796
2004,336612,Other landfills,kg,101144.0,45231PRKWY10293,0.226796
2004,326199,Other disposal,kg,101144.0,45231PRKWY10293,0.226796
2004,336612,Other disposal,kg,101144.0,45231PRKWY10293,0.226796
2004,326199,Other disposal,kg,107211.0,48065RMRMN73900,829.50637
2004,336612,Other disposal,kg,107211.0,48065RMRMN73900,829.50637
2004,326199,Other disposal,kg,107211.0,48065RMRMN74000,1635.652752
2004,336612,Other disposal,kg,107211.0,48065RMRMN74000,1635.652752
2004,326199,Other disposal,kg,108883.0,29625PLSTC5100O,0.226796
2004,336612,Other disposal,kg,108883.0,29625PLSTC5100O,0.226796
2004,326199,Other disposal,kg,108883.0,30240LGRNG1501O,0.226796
2004,336612,Other disposal,kg,108883.0,30240LGRNG1501O,0.226796
2004,326199,Other disposal,kg,108952.0,60123SBRBN340RE,0.226796
2004,336612,Other disposal,kg,108952.0,60123SBRBN340RE,0.226796
2004,326199,Other disposal,kg,110827.0,29625PLSTC5100O,0.226796
2004,336612,Other disposal,kg,110827.0,29625PLSTC5100O,0.226796
2004,326199,Other disposal,kg,1163195.0,01824MLCTR279BI,0.226796
2004,336612,Other disposal,kg,1163195.0,01824MLCTR279BI,0.226796
2004,326199,Other disposal,kg,107211.0,29342RMRMN131CO,4915.8033
2004,336612,Other disposal,kg,107211.0,29342RMRMN131CO,4915.8033
2004,334413,Other disposal,kg,7697372.0,83706MCRNT2805E,0.226796
2004,334413,Other disposal,kg,7697372.0,85224MTRLN1300N,0.226796
2004,334413,Other disposal,kg,7697372.0,95678NCLCT7501F,0.226796
2004,562211,Other disposal,kg,309002.0,77536SFTYK2027B,0.0453592
2004,562211,Other disposal,kg,330552.0,77536SFTYK2027B,0.226796
2004,562211,Other disposal,kg,333415.0,38054PLLTN5485T,0.226796
2004,562211,Other disposal,kg,333415.0,77536SFTYK2027B,0.226796
2004,562211,Other disposal,kg,3383968.0,77536SFTYK2027B,0.226796
2004,562211,Other disposal,kg,42874033.0,77536SFTYK2027B,0.226796
2004,562211,Other disposal,kg,50000.0,62201TRDWS7MOBI,0.226796
2004,562211,Other disposal,kg,51796.0,77536SFTYK2027B,0.226796
2004,562211,Other disposal,kg,541413.0,77536SFTYK2027B,0.226796
2004,562211,Other disposal,kg,56235.0,62201TRDWS7MOBI,0.226796
2004,562211,Other disposal,kg,56235.0,77536SFTYK2027B,0.226796
2004,562211,Other disposal,kg,57749.0,62201TRDWS7MOBI,0.0453592
2004,562211,Other disposal,kg,57749.0,73860SFTYK5MILE,0.0453592
2004,562211,Other disposal,kg,57749.0,93206SFTYK2500W,0.0453592
2004,562211,Other disposal,kg,584849.0,77536SFTYK2027B,0.226796
2004,562211,Other disposal,kg,302012.0,77536SFTYK2027B,0.226796
2004,562211,Other disposal,kg,58899.0,77536SFTYK2027B,0.226796
2004,562211,Other disposal,kg,25321226.0,77536SFTYK2027B,0.226796
2004,562211,Other disposal,kg,2303175.0,77536SFTYK2027B,0.226796
2004,562211,Other disposal,kg,1344281.0,38054PLLTN5485T,0.226796
2004,562211,Other disposal,kg,1344281.0,46312PLLTN4343K,0.226796
2004,562211,Other disposal,kg,140885.0,77536SFTYK2027B,0.226796
2004,562211,Other disposal,kg,141322.0,62201TRDWS7MOBI,0.226796
2004,562211,Other disposal,kg,141322.0,77536SFTYK2027B,0.226796
2004,562211,Other disposal,kg,1582098.0,62201TRDWS7MOBI,0.0453592
2004,562211,Other disposal,kg,1582098.0,77536SFTYK2027B,0.0453592
2004,562211,Other disposal,kg,1634044.0,62201TRDWS7MOBI,0.226796
2004,562211,Other disposal,kg,1634044.0,93206SFTYK2500W,0.226796
2004,562211,Other disposal,kg,1912249.0,62201TRDWS7MOBI,0.226796
2004,562211,Other disposal,kg,191242.0,60409CDRCY138TH,168.4187096
2004,562211,Other disposal,kg,191242.0,62201TRDWS7MOBI,0.0453592
2004,562211,Other disposal,kg,21087649.0,62201TRDWS7MOBI,0.226796
2004,562211,Other disposal,kg,22781233.0,77536SFTYK2027B,0.226796
2004,562211,Other disposal,kg,2303164.0,77536SFTYK2027B,0.226796
2004,562211,Other disposal,kg,23950585.0,77536SFTYK2027B,0.226796
2004,562211,Other disposal,kg,1336363.0,93206SFTYK2500W,0.0453592
2004,562211,Other disposal,kg,60515.0,77536SFTYK2027B,0.226796
2004,562211,Other disposal,kg,62533.0,77536SFTYK2027B,0.226796
