DISPOSAL ACTIVITY,TRIFID,UNIT OF MEASURE,PRIMARY NAICS CODE,TRI_CHEM_ID,REPORTING YEAR,FLOW
Other landfills,84074MXMGNROWLE,kg,331410,1336363,2018,0.022226008000000002
Other landfills,84330NCRST7285W,kg,331110,N982,2018,219.99212
Other landfills,84513PCFCR3MILE,kg,221112,N090,2018,44996.3264
Other landfills,84539SNNYSONEPO,kg,221112,7439976,2018,36.98135576
Other landfills,84539SNNYSONEPO,kg,221112,7439921,2018,6599.310008
Other landfills,84528PCFCR10MIL,kg,221112,N982,2018,13290.2456
Other landfills,84528PCFCR10MIL,kg,221112,N770,2018,15263.3708
Other landfills,84528PCFCR10MIL,kg,221112,N495,2018,16760.2244
Other landfills,84528PCFCR10MIL,kg,221112,N458,2018,77.4735136
Other landfills,84528PCFCR10MIL,kg,221112,N450,2018,40941.21392
Other landfills,84528PCFCR10MIL,kg,221112,N420,2018,6882.0792608
Other landfills,84528PCFCR10MIL,kg,221112,N100,2018,10223.96368
Other landfills,84528PCFCR10MIL,kg,221112,N090,2018,27950.33904
Other landfills,84528PCFCR10MIL,kg,221112,N040,2018,145058.7216
Other landfills,84528PCFCR10MIL,kg,221112,7632000,2018,0.226796
Other landfills,84513PCFCR3MILE,kg,221112,N982,2018,21445.82976
Other landfills,84513PCFCR3MILE,kg,221112,N770,2018,23886.15472
Other landfills,84513PCFCR3MILE,kg,221112,N495,2018,26770.99984
Other landfills,84513PCFCR3MILE,kg,221112,N458,2018,121.19978239999999
Other landfills,84513PCFCR3MILE,kg,221112,N450,2018,62913.210399999996
Other landfills,84513PCFCR3MILE,kg,221112,N420,2018,11040.42928
Other landfills,84513PCFCR3MILE,kg,221112,N100,2018,16116.12376
Other landfills,84513PCFCR3MILE,kg,221112,N040,2018,228111.4168
Other landfills,84601PCFCS2550S,kg,331511,N420,2018,1133.98
Other landfills,84050HLNMN6055E,kg,327310,N982,2018,11541.648439999999
Other landfills,84050HLNMN6055E,kg,327310,N450,2018,12977.26712
Other landfills,84006KNNCT12300,kg,212230,N740,2018,1.814368
Other landfills,84006KNNCT12300,kg,212230,N725,2018,6.8038799999999995
Other landfills,84006KNNCT12300,kg,212230,N495,2018,0.226796
Other landfills,84006KNNCT12300,kg,212230,N458,2018,0.0453592
Other landfills,84006KNNCT12300,kg,212230,N450,2018,0.226796
Other landfills,84006KNNCT12300,kg,212230,N420,2018,434.994728
Other landfills,84006KNNCT12300,kg,212230,N100,2018,263.08335999999997
Other landfills,84006KNNCT12300,kg,212230,N090,2018,0.226796
Other landfills,84006KNNCT12300,kg,212230,N078,2018,1.360776
Other landfills,84006KNNCT12300,kg,212230,N020,2018,23.586784
Other landfills,84006KNNCT12300,kg,212230,N010,2018,0.226796
Other landfills,8386WSTMSN5MILL,kg,321113,N420,2018,68.0388
Other landfills,83861STMRSMILLR,kg,321212,N420,2018,139.6609768
Other landfills,83857BNNTT3759H,kg,321113,7439921,2018,24.5393272
Other landfills,83856STMSNSMERR,kg,321113,N420,2018,26.0361808
Other landfills,83845LSNPCOLDHW,kg,321113,N420,2018,15.6035648
Other landfills,83841RLYCRRILEY,kg,321113,N420,2018,11.6119552
Other landfills,83801LPCHLNORTH,kg,321113,N420,2018,17.1457776
Other landfills,83612TMRCK3555H,kg,321113,7439921,2018,34.5183512
Other landfills,84006KNNCT8362W,kg,331410,N010,2018,0.907184
Other landfills,84050HLNMN6055E,kg,327310,N458,2018,39.916095999999996
Other landfills,84006KNNCT8362W,kg,331410,N020,2018,93.893544
Other landfills,84006KNNCT8362W,kg,331410,N090,2018,4.9895119999999995
Other landfills,84050HLNMN6055E,kg,327310,N420,2018,3464.535696
Other landfills,84029NVRCRUSINT,kg,562211,N982,2018,3373.01443816
Other landfills,84029NVRCRUSINT,kg,562211,N495,2018,981877.39833688
Other landfills,84029NVRCRUSINT,kg,562211,N458,2018,0.0028122703999999997
Other landfills,84029NVRCRUSINT,kg,562211,N420,2018,848.3485816799999
Other landfills,84029NVRCRUSINT,kg,562211,N100,2018,1133539.9431852798
Other landfills,84029NVRCRUSINT,kg,562211,N090,2018,1918613.32536968
Other landfills,84029NVRCRUSINT,kg,562211,7439965,2018,50599.76156424
Other landfills,84029NVRCRUSINT,kg,562211,1336363,2018,9.63883
Other landfills,84029NVRCRUSINT,kg,562211,1332214,2018,160996.0393936
Other landfills,84006KNNCT8362W,kg,331410,N982,2018,0.907184
Other landfills,84006KNNCT8362W,kg,331410,N770,2018,0.226796
Other landfills,84006KNNCT8362W,kg,331410,N740,2018,1.814368
Other landfills,84006KNNCT8362W,kg,331410,N725,2018,27.669112
Other landfills,84006KNNCT8362W,kg,331410,N495,2018,0.907184
Other landfills,84006KNNCT8362W,kg,331410,N458,2018,0.0453592
Other landfills,84006KNNCT8362W,kg,331410,N450,2018,0.907184
Other landfills,84006KNNCT8362W,kg,331410,N420,2018,92.532768
Other landfills,84006KNNCT8362W,kg,331410,N100,2018,1.360776
Other landfills,84006KNNCT8362W,kg,331410,N078,2018,1.814368
Other landfills,83553MPRLM266TH,kg,321113,7439921,2018,1.21562656
Other landfills,84601PCFCS2550S,kg,331511,N450,2018,63502.88
Other landfills,84601PCFCS2550S,kg,331511,N982,2018,14061.351999999999
Other landfills,86040NVJGN5MIOF,kg,221112,N420,2018,11080.0732208
Other landfills,86040NVJGN5MIOF,kg,221112,N100,2018,9949.086928
Other landfills,86040NVJGN5MIOF,kg,221112,N096,2018,6455.974936
Other landfills,86040NVJGN5MIOF,kg,221112,N090,2018,27008.682048
Other landfills,86040NVJGN5MIOF,kg,221112,N050,2018,2170.891312
Other landfills,86040NVJGN5MIOF,kg,221112,N040,2018,580944.304288
Other landfills,86040NVJGN5MIOF,kg,221112,N020,2018,7091.003736
Other landfills,86032CHLLPOLDUS,kg,221112,N982,2018,0.226796
Other landfills,86032CHLLPOLDUS,kg,221112,N770,2018,0.226796
Other landfills,86032CHLLPOLDUS,kg,221112,N495,2018,0.226796
Other landfills,86032CHLLPOLDUS,kg,221112,N458,2018,0.0453592
Other landfills,86032CHLLPOLDUS,kg,221112,N450,2018,0.226796
Other landfills,86032CHLLPOLDUS,kg,221112,N420,2018,0.0453592
Other landfills,86032CHLLPOLDUS,kg,221112,N100,2018,0.226796
Other landfills,86032CHLLPOLDUS,kg,221112,N090,2018,0.226796
Other landfills,86032CHLLPOLDUS,kg,221112,N040,2018,0.226796
Other landfills,86032CHLLPOLDUS,kg,221112,N020,2018,0.226796
Other landfills,85938SPRNG12MIL,kg,221112,N982,2018,46097.194184
Other landfills,85938SPRNG12MIL,kg,221112,N770,2018,72433.652888
Other landfills,86040NVJGN5MIOF,kg,221112,N450,2018,59316.22584
Other landfills,85938SPRNG12MIL,kg,221112,N495,2018,23273.805519999998
Other landfills,86040NVJGN5MIOF,kg,221112,N458,2018,112.6268936
Other landfills,86040NVJGN5MIOF,kg,221112,N725,2018,5125.5896
Other landfills,87416FRCRNCOUNT,kg,221112,N495,2018,13252.0531536
Other landfills,87416FRCRNCOUNT,kg,221112,N458,2018,113.52500576
Other landfills,87416FRCRNCOUNT,kg,221112,N450,2018,40618.1203384
Other landfills,87416FRCRNCOUNT,kg,221112,N420,2018,17847.99244704
Other landfills,87416FRCRNCOUNT,kg,221112,N100,2018,22791.5465056
Other landfills,87416FRCRNCOUNT,kg,221112,N090,2018,13738.848088
Other landfills,87416FRCRNCOUNT,kg,221112,N050,2018,2739.922476
Other landfills,87416FRCRNCOUNT,kg,221112,N040,2018,267108.62612639996
Other landfills,87416FRCRNCOUNT,kg,221112,7664417,2018,0.226796
Other landfills,87059RGRND11783,kg,327310,N458,2018,5.06662264
Other landfills,87059RGRND11783,kg,327310,N420,2018,205.08255096
Other landfills,87059RGRND11783,kg,327310,N090,2018,205.08255096
Other landfills,87045PLNSSCOUNT,kg,221112,N770,2018,2459.829416
Other landfills,87045PLNSSCOUNT,kg,221112,N458,2018,6.91274208
Other landfills,87045PLNSSCOUNT,kg,221112,N450,2018,12119.97824
Other landfills,87045PLNSSCOUNT,kg,221112,N420,2018,327.5841424
Other landfills,87045PLNSSCOUNT,kg,221112,N040,2018,29088.85496
Other landfills,86040NVJGN5MIOF,kg,221112,N982,2018,12475.140776
Other landfills,86040NVJGN5MIOF,kg,221112,N770,2018,13937.067792
Other landfills,86040NVJGN5MIOF,kg,221112,N495,2018,17118.56208
Other landfills,84601PCFCS2550S,kg,331511,N458,2018,1.360776
Other landfills,85938SPRNG12MIL,kg,221112,N458,2018,429.551624
Other landfills,85938SPRNG12MIL,kg,221112,N420,2018,24391.819081600002
Other landfills,84624NTRMN850BR,kg,221112,N982,2018,19504.456
Other landfills,84624NTRMN850BR,kg,221112,N770,2018,16782.904
Other landfills,84624NTRMN850BR,kg,221112,N590,2018,0.0453592
Other landfills,84624NTRMN850BR,kg,221112,N495,2018,19050.864
Other landfills,84624NTRMN850BR,kg,221112,N458,2018,97.295484
Other landfills,84624NTRMN850BR,kg,221112,N450,2018,33112.216
Other landfills,84624NTRMN850BR,kg,221112,N420,2018,6819.75572
Other landfills,84624NTRMN850BR,kg,221112,N150,2018,0.004697
Other landfills,84624NTRMN850BR,kg,221112,N100,2018,16782.904
Other landfills,84624NTRMN850BR,kg,221112,N090,2018,8618.248
Other landfills,84624NTRMN850BR,kg,221112,N040,2018,199580.48
Other landfills,84624NTRMN850BR,kg,221112,7782505,2018,0.226796
Other landfills,84624NTRMN850BR,kg,221112,7664417,2018,0.226796
Other landfills,84624NTRMN850BR,kg,221112,7664393,2018,0.226796
Other landfills,84624GRYMN32MIL,kg,327410,N458,2018,0.5443104
Other landfills,84624GRYMN32MIL,kg,327410,7439965,2018,2041.164
Other landfills,84624GRYMN32MIL,kg,327410,7439921,2018,254.01152
Other landfills,84624BRSHW10MIL,kg,212299,N982,2018,72.57472
Other landfills,84624BRSHW10MIL,kg,212299,N050,2018,5.896696
Other landfills,84657SGYPSHWY24,kg,327420,7439921,2018,3.52894576
Other landfills,85938SPRNG12MIL,kg,221112,N450,2018,183223.498888
Other landfills,85212CMCRB11444,kg,332312,N150,2018,5.0000000000000004e-08
Other landfills,85532NSPRTPOBOX,kg,331410,N020,2018,0.226796
Other landfills,85938SPRNG12MIL,kg,221112,N100,2018,38924.99748
Other landfills,85938SPRNG12MIL,kg,221112,N096,2018,9992.63176
Other landfills,85938SPRNG12MIL,kg,221112,N090,2018,33614.795936
Other landfills,85938SPRNG12MIL,kg,221112,N040,2018,1095643.311344
Other landfills,85938SPRNG12MIL,kg,221112,N020,2018,20349.044304
Other landfills,85936CRNDG7MINE,kg,221112,N982,2018,2354.14248
Other landfills,85936CRNDG7MINE,kg,221112,N770,2018,4531.837672
Other landfills,85936CRNDG7MINE,kg,221112,N458,2018,1.4514944
Other landfills,85936CRNDG7MINE,kg,221112,N450,2018,5419.970808
Other landfills,85936CRNDG7MINE,kg,221112,N420,2018,408.006004
Other landfills,85936CRNDG7MINE,kg,221112,N100,2018,3001.418264
Other landfills,85936CRNDG7MINE,kg,221112,N090,2018,5548.337344
Other landfills,85936CRNDG7MINE,kg,221112,N040,2018,174704.587536
Other landfills,85614CYPRS6200W,kg,212230,N458,2018,0.0453592
Other landfills,85614CYPRS6200W,kg,212230,N420,2018,0.0453592
Other landfills,85532NSPRTPOBOX,kg,331410,N458,2018,0.0453592
Other landfills,85532NSPRTPOBOX,kg,331410,N420,2018,0.226796
Other landfills,85532NSPRTPOBOX,kg,331410,N090,2018,0.226796
Other landfills,85532NSPRTPOBOX,kg,331410,N040,2018,2.26796
Other landfills,8530WSGPHN561N5,kg,327420,N420,2018,0.0453592
Other landfills,83530BNNTTHWY95,kg,321113,7439921,2018,23.359988
Other landfills,83415SDDHNLINCO,kg,541715,N511,2018,0.226796
Other landfills,83415SDDHNLINCO,kg,541715,98828,2018,0.226796
Other landfills,80860CRPPL2755S,kg,212221,N100,2018,19.958047999999998
Other landfills,80860CRPPL2755S,kg,212221,7440473,2018,80.28578399999999
Other landfills,80817RYNXN14020,kg,221112,N982,2018,3628.736
Other landfills,80817RYNXN14020,kg,221112,N770,2018,3628.736
Other landfills,80817RYNXN14020,kg,221112,N458,2018,12.9727312
Other landfills,80817RYNXN14020,kg,221112,N420,2018,1856.552056
Other landfills,80817RYNXN14020,kg,221112,N040,2018,80525.734168
Other landfills,80817RYNXN14020,kg,221112,7664417,2018,0.226796
Other landfills,80723PBLCS14940,kg,221112,N982,2018,9071.84
Other landfills,80723PBLCS14940,kg,221112,N770,2018,15875.72
Other landfills,80723PBLCS14940,kg,221112,N590,2018,0.0453592
Other landfills,80723PBLCS14940,kg,221112,N458,2018,96.161504
Other landfills,80723PBLCS14940,kg,221112,N450,2018,30390.664
Other landfills,80723PBLCS14940,kg,221112,N420,2018,2281.56776
Other landfills,80723PBLCS14940,kg,221112,N150,2018,5.0000000000000004e-08
Other landfills,80723PBLCS14940,kg,221112,N100,2018,12700.576
Other landfills,80723PBLCS14940,kg,221112,N040,2018,453592.0
Other landfills,80723PBLCS14940,kg,221112,7664417,2018,0.226796
Other landfills,80723PBLCS14940,kg,221112,191242,2018,0.0453592
Other landfills,80860CRPPL2755S,kg,212221,N450,2018,19.958047999999998
Other landfills,80549RWHDN2700E,kg,221112,N982,2018,4331.350008
Other landfills,80860CRPPL2755S,kg,212221,N982,2018,4.082328
Other landfills,81006PBLCS2005L,kg,221112,7664417,2018,0.226796
Other landfills,81625TRPPR65MIL,kg,212111,N458,2018,74.82453632
Other landfills,81625TRPPR65MIL,kg,212111,N450,2018,67131.616
Other landfills,81625TRPPR65MIL,kg,212111,N420,2018,7030.6759999999995
Other landfills,81625TRPPR65MIL,kg,212111,N100,2018,7438.9088
Other landfills,81625TRPPR65MIL,kg,212111,N090,2018,5170.9488
Other landfills,81625TRPPR65MIL,kg,212111,N040,2018,331122.16
Other landfills,81226HLNMN3500S,kg,327310,N450,2018,10602.259408
Other landfills,81226HLNMN3500S,kg,327310,N420,2018,565.175632
Other landfills,81006PBLCS2005L,kg,221112,N982,2018,28576.296
Other landfills,81006PBLCS2005L,kg,221112,N770,2018,40369.688
Other landfills,81006PBLCS2005L,kg,221112,N590,2018,0.0453592
Other landfills,81006PBLCS2005L,kg,221112,N495,2018,10886.208
Other landfills,81006PBLCS2005L,kg,221112,N458,2018,196.858928
Other landfills,81006PBLCS2005L,kg,221112,N450,2018,58966.96
Other landfills,81006PBLCS2005L,kg,221112,N420,2018,6939.9576
Other landfills,81006PBLCS2005L,kg,221112,N150,2018,5.0000000000000004e-08
Other landfills,81006PBLCS2005L,kg,221112,N100,2018,35380.176
Other landfills,81006PBLCS2005L,kg,221112,N090,2018,12700.576
Other landfills,81006PBLCS2005L,kg,221112,N040,2018,1043261.6
Other landfills,81006PBLCS2005L,kg,221112,191242,2018,0.0453592
Other landfills,81625TRPPR65MIL,kg,212111,N495,2018,4581.2792
Other landfills,80549RWHDN2700E,kg,221112,N770,2018,7261.100736
Other landfills,80549RWHDN2700E,kg,221112,N450,2018,12144.925799999999
Other landfills,79721FNLNDIS20E,kg,324110,191242,2018,0.0453592
Other landfills,79721FNLNDIS20E,kg,324110,1330207,2018,0.226796
Other landfills,79721FNLNDIS20E,kg,324110,1313275,2018,0.226796
Other landfills,79721FNLNDIS20E,kg,324110,115071,2018,0.226796
Other landfills,79721FNLNDIS20E,kg,324110,110827,2018,0.226796
Other landfills,79721FNLNDIS20E,kg,324110,110543,2018,0.226796
Other landfills,79721FNLNDIS20E,kg,324110,108883,2018,0.226796
Other landfills,79721FNLNDIS20E,kg,324110,106990,2018,0.226796
Other landfills,79721FNLNDIS20E,kg,324110,100414,2018,0.226796
Other landfills,7955WGRGPC31FM1,kg,327420,N420,2018,48.987936
Other landfills,79252GRGPCLOOP2,kg,327420,N420,2018,22.6796
Other landfills,79086WTCCRHCR1B,kg,325180,N590,2018,1.128990488
Other landfills,79086WTCCRHCR1B,kg,325180,191242,2018,2.08198728
Other landfills,7906WPMPFL821FM,kg,325199,67561,2018,0.226796
Other landfills,79008PHLLPSTATE,kg,324110,N590,2018,17.690088
Other landfills,79008PHLLPSTATE,kg,324110,N511,2018,0.226796
Other landfills,79008PHLLPSTATE,kg,324110,N495,2018,48.534344
Other landfills,79008PHLLPSTATE,kg,324110,N458,2018,3.12071296
Other landfills,79008PHLLPSTATE,kg,324110,N420,2018,14.514944
Other landfills,79721FNLNDIS20E,kg,324110,67561,2018,0.226796
Other landfills,80549RWHDN2700E,kg,221112,N458,2018,17.54493856
Other landfills,79721FNLNDIS20E,kg,324110,71432,2018,0.226796
Other landfills,79721FNLNDIS20E,kg,324110,74908,2018,0.226796
Other landfills,80549RWHDN2700E,kg,221112,N420,2018,1192.039776
Other landfills,80549RWHDN2700E,kg,221112,N040,2018,235242.790224
Other landfills,80540STHWS5134U,kg,327310,N458,2018,0.63956472
Other landfills,80540STHWS5134U,kg,327310,N420,2018,338.23448255999995
Other landfills,80540STHWS5134U,kg,327310,N090,2018,117.026736
Other landfills,8021WBSLTX49RAC,kg,327331,7439976,2018,0.0453592
Other landfills,79776STHDW13MIL,kg,327310,N458,2018,0.00453592
Other landfills,79776STHDW13MIL,kg,327310,N420,2018,165.14377535999998
Other landfills,79776STHDW13MIL,kg,327310,7440473,2018,16.873622400000002
Other landfills,79721FNLNDIS20E,kg,324110,N590,2018,0.0453592
Other landfills,79721FNLNDIS20E,kg,324110,N495,2018,416.397456
Other landfills,79721FNLNDIS20E,kg,324110,N458,2018,0.0453592
Other landfills,79721FNLNDIS20E,kg,324110,N420,2018,0.0453592
Other landfills,79721FNLNDIS20E,kg,324110,98828,2018,0.226796
Other landfills,79721FNLNDIS20E,kg,324110,95636,2018,0.226796
Other landfills,79721FNLNDIS20E,kg,324110,91203,2018,0.226796
Other landfills,79721FNLNDIS20E,kg,324110,7783064,2018,0.226796
Other landfills,79721FNLNDIS20E,kg,324110,7664417,2018,0.226796
Other landfills,79721FNLNDIS20E,kg,324110,7664393,2018,0.226796
Other landfills,79721FNLNDIS20E,kg,324110,74851,2018,0.226796
Other landfills,81625TRPPR65MIL,kg,212111,N770,2018,17236.496
Other landfills,81625TRPPR65MIL,kg,212111,N982,2018,11339.8
Other landfills,81626TRSTT2201R,kg,221112,7439921,2018,0.0453592
Other landfills,82716NLSMP13151,kg,221112,7440622,2018,39064.250224
Other landfills,82716NLSMP13151,kg,221112,7440508,2018,37383.238272
Other landfills,82716NLSMP13151,kg,221112,7440473,2018,16923.971112
Other landfills,82716NLSMP13151,kg,221112,7440020,2018,14394.288528
Other landfills,82716NLSMP13151,kg,221112,7439976,2018,208.198728
Other landfills,82716NLSMP13151,kg,221112,7439965,2018,46188.819768
Other landfills,82716NLSMP13151,kg,221112,7439921,2018,11508.082632
Other landfills,82637PCFCR1591T,kg,221112,N982,2018,11621.027039999999
Other landfills,82637PCFCR1591T,kg,221112,N770,2018,20488.75064
Other landfills,82637PCFCR1591T,kg,221112,N458,2018,163.11168320000002
Other landfills,82637PCFCR1591T,kg,221112,N450,2018,15154.50872
Other landfills,82637PCFCR1591T,kg,221112,N420,2018,4907.7747216
Other landfills,82637PCFCR1591T,kg,221112,N100,2018,21649.94616
Other landfills,82637PCFCR1591T,kg,221112,N090,2018,7933.32408
Other landfills,82637PCFCR1591T,kg,221112,N040,2018,626410.552
Other landfills,82431GRGPC2120L,kg,327420,N420,2018,35.57068464
Other landfills,82334SNCLREASTL,kg,324110,N590,2018,0.0453592
Other landfills,82334SNCLREASTL,kg,324110,N495,2018,16.782904
Other landfills,82334SNCLREASTL,kg,324110,N458,2018,0.0453592
Other landfills,82716NLSMP13151,kg,221112,7440666,2018,29891.7128
Other landfills,82334SNCLREASTL,kg,324110,N420,2018,5.443104
Other landfills,82716NLSMP13151,kg,221112,N040,2018,810978.4975759999
Other landfills,82942JMBRD9MILE,kg,221112,N040,2018,537052.928
Other landfills,83415SDDHNLINCO,kg,541715,91203,2018,0.226796
Other landfills,83415SDDHNLINCO,kg,541715,7697372,2018,0.226796
Other landfills,83415SDDHNLINCO,kg,541715,7440020,2018,250.71390616
Other landfills,83415SDDHNLINCO,kg,541715,7439921,2018,25.50094224
Other landfills,83415SDDHNLINCO,kg,541715,100414,2018,0.226796
Other landfills,83347MLGMT500WE,kg,311313,7439976,2018,11.30804856
Other landfills,83303MLGMTPOBOX,kg,311313,N458,2018,5.07569448
Other landfills,83303MLGMTPOBOX,kg,311313,N420,2018,193.2982308
Other landfills,83227THMPSSQUAW,kg,212299,N590,2018,0.0453592
Other landfills,83227THMPSSQUAW,kg,212299,N420,2018,0.1814368
Other landfills,83227THMPSSQUAW,kg,212299,N100,2018,9.979023999999999
Other landfills,82942JMBRD9MILE,kg,221112,N982,2018,5003.11976
Other landfills,82942JMBRD9MILE,kg,221112,N770,2018,14324.43536
Other landfills,82942JMBRD9MILE,kg,221112,N495,2018,9439.24952
Other landfills,82942JMBRD9MILE,kg,221112,N458,2018,68.0388
Other landfills,82942JMBRD9MILE,kg,221112,N450,2018,47853.956
Other landfills,82942JMBRD9MILE,kg,221112,N420,2018,3549.4481183999997
Other landfills,82942JMBRD9MILE,kg,221112,N100,2018,12850.26136
Other landfills,82942JMBRD9MILE,kg,221112,N090,2018,16764.76032
Other landfills,82942JMBRD9MILE,kg,221112,N020,2018,2960.141392
Other landfills,82334SNCLREASTL,kg,324110,N230,2018,0.226796
Other landfills,82334SNCLREASTL,kg,324110,N150,2018,5.0000000000000004e-08
Other landfills,82334SNCLREASTL,kg,324110,N096,2018,0.226796
Other landfills,82201LRMRV347GR,kg,221112,N100,2018,17333.564688
Other landfills,82201LRMRV347GR,kg,221112,N096,2018,3386.9714639999997
Other landfills,82201LRMRV347GR,kg,221112,N090,2018,5771.051016
Other landfills,82201LRMRV347GR,kg,221112,N040,2018,847420.078856
Other landfills,82201LRMRV347GR,kg,221112,N020,2018,2136.4183199999998
Other landfills,82201LRMRV347GR,kg,221112,1330207,2018,0.226796
Other landfills,8207WPTLNS445JN,kg,327410,N420,2018,54.8392728
Other landfills,81639PBLCS12795,kg,221112,N982,2018,5443.104
