TRI_CHEM_ID,Name,Molecular Mass,ΔcH°gas,ΔcH°gas - Units,ΔcH°liquid,ΔcH°liquid - Units,ΔcH°solid,ΔcH°solid - Units,Boiling Point,Boiling Point - Units,Melting Point,Melting Point - Units,IE,IE - Units,Proton affinity,Proton affinity - Units,Gas basicity,Gas basicity - Units,Source,Consulted Date
1314347,divanadium trioxide,149.8812,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
7632511,vanadium tetrachloride,192.754,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
1314132,zinc oxide,81.38,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
7646857,Zinc Chloride,136.29,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
7733020,zinc sulphate,161.44,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
1314983,zinc sulphide,97.44,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
1332214,,,,,,,,,,,,,,,,,,,,02_26_2020
14484641,Ferbam,416.494,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
20816120,osmium tetraoxide,254.23,,,,,,,,,,,12.35,eV,676.9,kJ/mol,650.6,kJ/mol,https://webbook.nist.gov/,02_26_2020
20859738,aluminium phosphide,57.955301,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
2212671,Molinate,187.302,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
26644462,,,,,,,,,,,,,,,,,,,,02_26_2020
27314132,Norflurazon,303.668,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
28407376,,,,,,,,,,,,,,,,,,,,02_26_2020
33089611,Amitraz,293.406,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
71751412,,,,,,,,,,,,,,,,,,,,02_26_2020
7440280,thallium,204.3833,,,,,,,,,,,6.10829,eV,,,,,https://webbook.nist.gov/,02_26_2020
7440382,arsenic,74.9216,,,,,,,,,,,9.8152,eV,,,,,https://webbook.nist.gov/,02_26_2020
7632000,sodium nitrite,68.9953,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
812044,R 123b,152.931,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,02_26_2020
104121,"Benzene, 1-chloro-4-isocyanato-",153.566,,,-3320.5,kJ/mol,-3259,kJ/mol,,,,,8.8,eV,,,,,https://webbook.nist.gov/,04_15_2020
130290808,,,,,,,,,,,,,,,,,,,,04_15_2020
158620704,,,,,,,,,,,,,,,,,,,,04_15_2020
166060203,,,,,,,,,,,,,,,,,,,,04_15_2020
26580407,,,,,,,,,,,,,,,,,,,,04_15_2020
159680505,,,,,,,,,,,,,,,,,,,,04_15_2020
325981101,,,,,,,,,,,,,,,,,,,,04_15_2020
325981202,,,,,,,,,,,,,,,,,,,,04_15_2020
26580508,,,,,,,,,,,,,,,,,,,,04_15_2020
26580609,,,,,,,,,,,,,,,,,,,,04_15_2020
26581005,,,,,,,,,,,,,,,,,,,,04_15_2020
182590507,,,,,,,,,,,,,,,,,,,,04_15_2020
26581106,,,,,,,,,,,,,,,,,,,,04_15_2020
26581207,,,,,,,,,,,,,,,,,,,,04_15_2020
113060704,,,,,,,,,,,,,,,,,,,,04_15_2020
26580801,,,,,,,,,,,,,,,,,,,,04_15_2020
26580902,,,,,,,,,,,,,,,,,,,,04_15_2020
1114712,Pebulate,203.345,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,04_15_2020
115286,"Bicyclo[2.2.1]hept-5-ene-2,3-dicarboxylic acid, 1,4,5,6,7,7-hexachloro-",388.844,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,04_15_2020
12122677,,,,,,,,,,,,,,,,,,,,04_15_2020
127564925,,,,,,,,,,,,,,,,,,,,04_15_2020
1320189,,,,,,,,,,,,,,,,,,,,04_15_2020
135206,"Benzenamine, N-hydroxy-N-nitroso-, ammonium salt",155.1546,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,04_15_2020
13684565,Desmedipham,300.3092,,,,,,,,,394.81,K,,,,,,,https://webbook.nist.gov/,04_15_2020
20354261,Methazole,261.062,,,,,,,,,397.03,K,,,,,,,https://webbook.nist.gov/,04_15_2020
2155706,,,,,,,,,,,,,,,,,,,,04_15_2020
23564069,Thiophanate,370.447,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,04_15_2020
2524030,"Phosphorochloridothioic acid, O,O-dimethyl ester",160.56,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,04_15_2020
29232937,Pirimiphos methyl,305.334,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,04_15_2020
2971382,,,,,,,,,,,,,,,,,,,,04_15_2020
319846,α-Lindane,290.83,,,,,-2742.4,kJ/mol,,,431.2,K,,,,,,,https://webbook.nist.gov/,04_15_2020
39300453,Dinocap,364.393,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,04_15_2020
51752,Bis(2-chloroethyl)methylamine,156.054,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,04_15_2020
53404378,,,,,,,,,,,,,,,,,,,,04_15_2020
53404607,,,,,,,,,,,,,,,,,,,,04_15_2020
569642,,,,,,,,,,,,,,,,,,,,04_15_2020
57578,Propiolactone,72.0627,,,-1422.3,kJ/mol,,,435.2,K,,,,,,,,,https://webbook.nist.gov/,04_15_2020
62759,N-Nitrosodimethylamine,74.0818,,,-1650,kJ/mol,,,,,,,8.69,eV,,,,,https://webbook.nist.gov/,04_15_2020
639587,Chlorotriphenyl tin,385.475,,,,,,,,,,,9.29,eV,,,,,https://webbook.nist.gov/,04_15_2020
6459945,,,,,,,,,,,,,,,,,,,,04_15_2020
66441234,,,,,,,,,,,,,,,,,,,,04_15_2020
680319,Hexamethylphosphoramide,179.2004,,,,,,,,,,,,,958.6,kJ/mol,928.7,kJ/mol,https://webbook.nist.gov/,04_15_2020
69806504,Fluazifop-butyl,383.3616,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,04_15_2020
74051802,Sethoxydim,327.482,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,04_15_2020
7696120,Tetramethrin,331.4061,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,04_15_2020
7758012,Potassium bromate,167,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,04_15_2020
78933,2-Butanone,72.1057,,,-2436.3,kJ/mol,,,353,K,186.5,K,9.52,eV,827.3,kJ/mol,795.5,kJ/mol,https://webbook.nist.gov/,04_15_2020
9006422,,,,,,,,,,,,,,,,,,,,04_15_2020
592870,lead dithiocyanate,325.4,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
1317368,Lead oxide,223.2,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
1317368,Lead oxide,223.2,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
1317368,Lead oxide,223.2,,,,,,,,,,,9.1,eV,,,,,https://webbook.nist.gov/,07_03_2020
103231,"Hexanedioic acid, bis(2-ethylhexyl) ester",370.5665,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
103231,"Hexanedioic acid, bis(2-ethylhexyl) ester",370.5665,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
7757826,sodium sulphate,142.042,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
7757826,sodium sulphate,142.042,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
7757826,sodium sulphate,142.042,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
7783202,Ammonium sulfate,132.14,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
62384,Phenyl mercurie acetate,336.74,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
19783143,lead hydroxide,241.2,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
84662,Diethyl Phthalate,222.2372,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
84662,Diethyl Phthalate,222.2372,,,-6077.65,kJ/mol,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
84662,Diethyl Phthalate,222.2372,,,-6077.65,kJ/mol,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
84662,Diethyl Phthalate,222.2372,,,-6077.65,kJ/mol,,,,,,,0.540014,eV,,,,,https://webbook.nist.gov/,07_03_2020
85687,Benzyl butyl phthalate,312.3597,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
19010663,"Carbamic acid, dimethyldithio-,lead salt",447.6,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
7446277,trilead bis(orthophosphate),811.5,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
811541,lead diformate,297.2,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
117840,Di-n-octyl phthalate,390.5561,,,-13839.0,kJ/mol,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
117840,Di-n-octyl phthalate,390.5561,,,-13839.0,kJ/mol,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
13424469,lead diazide,291.2,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
108781,"1,3,5-Triazine-2,4,6-triamine",126.1199,,,,,-1966.4,kJ/mol,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
108781,"1,3,5-Triazine-2,4,6-triamine",126.1199,,,,,-1966.4,kJ/mol,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
592858,Mercuric thiocyanate,316.75,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
7664382,Phosphoric Acid,97.9952,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
7664382,Phosphoric Acid,97.9952,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
35400432,Sulprofos,322.447,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
12001284,,,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
301042,"Acetic acid, lead(2+) salt",325.3,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
100210,Terephthalic acid,166.1308,,,,,-3227.96,kJ/mol,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
100210,Terephthalic acid,166.1308,,,,,-3227.96,kJ/mol,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
100210,Terephthalic acid,166.1308,,,,,-3227.96,kJ/mol,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
133904,"Benzoic acid, 3-amino-2,5-dichloro-",206.026,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
1314870,lead sulphide,239.3,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
1314870,lead sulphide,239.3,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
1314870,lead sulphide,239.3,,,,,,,,,,,8.5,eV,,,,,https://webbook.nist.gov/,07_03_2020
1317380,copper oxide,79.545,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
1317380,copper oxide,79.545,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
1317380,copper oxide,79.545,,,,,,,,,,,1.78,eV,,,,,https://webbook.nist.gov/,07_03_2020
1317391,dicopper oxide,143.091,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
1317391,dicopper oxide,143.091,,,,,,,,,,,1.1,eV,,,,,https://webbook.nist.gov/,07_03_2020
1314416,orange lead,685.6,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
593602,Vinyl bromide,106.949,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
593602,Vinyl bromide,106.949,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
593602,Vinyl bromide,106.949,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
593602,Vinyl bromide,106.949,,,,,,,,,,,9.82,eV,,,,,https://webbook.nist.gov/,07_03_2020
7759015,lead tungsten tetraoxide,455.0,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
25311711,"Benzoic acid, 2-[[ethoxy[(1-methylethyl)amino]phosphinothioyl]oxy]-, 1-methylethyl ester",345.394,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
7758954,Lead dichloride,278.1,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
7758954,Lead dichloride,278.1,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
7758954,Lead dichloride,278.1,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
7758954,Lead dichloride,278.1,,,,,,,,,,,10.2,eV,,,,,https://webbook.nist.gov/,07_03_2020
55389,Fenthion,278.328,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
2832408,Disperse yellow 3,269.2985,,,,,-7799.0,kJ/mol,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
2832408,Disperse yellow 3,269.2985,,,,,-7799.0,kJ/mol,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
76578148,Quizalofop ethyl,372.802,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
10101630,lead diiodide,461.0,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
10101630,lead diiodide,461.0,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
10101630,lead diiodide,461.0,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
10101630,lead diiodide,461.0,,,,,,,,,,,8.86,eV,,,,,https://webbook.nist.gov/,07_03_2020
7758987,copper sulphate,159.609,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
532274,"Acetophenone, 2-chloro-",154.594,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
532274,"Acetophenone, 2-chloro-",154.594,,,,,,,,,,,9.44,eV,,,,,https://webbook.nist.gov/,07_03_2020
1310732,Sodium hydroxide,39.9971,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
1310732,Sodium hydroxide,39.9971,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
1310732,Sodium hydroxide,39.9971,,,,,,,,,,,,,1071.8,kJ/mol,1044.8,kJ/mol,https://webbook.nist.gov/,07_03_2020
67641,Acetone,58.0791,-1821.4,kJ/mol,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
67641,Acetone,58.0791,-1821.4,kJ/mol,-1804.2,kJ/mol,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
67641,Acetone,58.0791,-1821.4,kJ/mol,-1804.2,kJ/mol,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
67641,Acetone,58.0791,-1821.4,kJ/mol,-1804.2,kJ/mol,,,,,,,9.703,eV,812.0,kJ/mol,782.1,kJ/mol,https://webbook.nist.gov/,07_03_2020
1314916,lead telluride,334.8,,,,,,,,,,,8.3,eV,,,,,https://webbook.nist.gov/,07_03_2020
99592,"Benzenamine, 2-methoxy-5-nitro-",168.15,,,,,-3666.0,kJ/mol,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
546678,Lead tetraacetate,443.4,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
1309600,lead dioxide,239.2,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
1309600,lead dioxide,239.2,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
104949,"Benzenamine, 4-methoxy-",123.1525,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
104949,"Benzenamine, 4-methoxy-",123.1525,,,,,,,,,,,,,900.3,kJ/mol,868.5,kJ/mol,https://webbook.nist.gov/,07_03_2020
10380286,Copper 8-hydroxyquinolate,351.846,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
576261,"Phenol, 2,6-dimethyl-",122.1644,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
576261,"Phenol, 2,6-dimethyl-",122.1644,,,,,-4339.9,kJ/mol,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
576261,"Phenol, 2,6-dimethyl-",122.1644,,,,,-4339.9,kJ/mol,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
576261,"Phenol, 2,6-dimethyl-",122.1644,,,,,-4339.9,kJ/mol,,,,,8.05,eV,,,,,https://webbook.nist.gov/,07_03_2020
7446142,lead sulphate,303.3,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
12060003,lead titanium trioxide,303.1,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
3118976,"2-Naphthalenol, 1-[(2,4-dimethylphenyl)azo]-",276.3324,,,,,-9576.8,kJ/mol,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
90948,"Methanone, bis[4-(dimethylamino)phenyl]-",268.3535,,,,,,,,,,,,,,,,,https://webbook.nist.gov/,07_03_2020
